"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1469178396567498754","x1484001200161050627",2022-01-20 03:13:52,"mnlynsuson","@SB19RTSquad_125 @SB19Official Dunkin Donut

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter Web App",102,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mnlynsuson/status/1484001200161050627","sisiwniken","","MAHALIMA 💙
@mnlynestrada","https://t.co/g6iHu8Uuke",FALSE,484,558,0,12717,3291,2021-12-10 05:33:50,FALSE,"https://t.co/g6iHu8Uuke","http://stansb19.com",,"https://pbs.twimg.com/profile_banners/1469178396567498754/1639841435",,"http://pbs.twimg.com/profile_images/1480831897291100163/ZKLaS4ER_normal.jpg"
"x733670265457020928","x1484001173434773506",2022-01-20 03:13:45,"acetrainerbee","is anyone else out there deeply upset by dunkin's new omelet bites and the fact that they're shaped like donuts","Twitter Web App",111,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/acetrainerbee/status/1484001173434773506","Beeeeeeee 🐝✡️❄️🥂","my comfy chair","Professional editor, beta reader, and soother of writer tears. Assistant @IGLAbooks. Writer. Eater. TTRPG player. Cats. Oxford comma for life. She/her. BLM.","https://t.co/xgeNul4bII",FALSE,2537,1278,47,15524,78256,2016-05-20 14:46:37,FALSE,"https://t.co/xgeNul4bII","http://www.acetrainerbee.com",,"https://pbs.twimg.com/profile_banners/733670265457020928/1485530441","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1307716468080082945/E4WoZYmb_normal.jpg"
"x984055588114935809","x1484001141122035714",2022-01-20 03:13:38,"leyaaaangdear","@SB19RTSquad_125 @SB19Official DUNKIN DONUTS

@SB19Official #SB19
@keun16308352 #FELIP
#PalayoMV2MViews 

Listen &amp; Stream #Bazinga_SB19 now!","Twitter Web App",113,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 FELIP PalayoMV2MViews Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624 x1144329264965115905","SB19RTSquad_125 SB19Official SB19Official keun16308352","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/leyaaaangdear/status/1484001141122035714","LEIGH ❤️ ᴬˢ⁶⁰ | ҳʑ ₀₂🃏","Puerto Princesa City","MAHALIMA, MAHAL KA NG LIMA ❤️",,FALSE,590,1063,1,22111,15794,2018-04-11 13:08:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/984055588114935809/1641916048",,"http://pbs.twimg.com/profile_images/1483208645546369031/MPIeoc3m_normal.jpg"
"x22466857","x1484001107991052292",2022-01-20 03:13:30,"mollydevon","@axlsgirl13 @AP Convenience store coffee like found at quicktrip, or at dunkin donuts are both cheaper and better than Starbucks. Also the owner of Starbucks is an antiunion jerk who only pretends to be progressive.","Twitter Web App",199,"x1483981483685650434","x1502284800","axlsgirl13",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1502284800 x51241574","axlsgirl13 AP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mollydevon/status/1484001107991052292","Molly Devon🏴‍☠️🏳️‍🌈🤷‍♀️","northfield, mn","Writer, publisher, artist.  Those who can make you believe absurdities, can make you commit atrocities-Voltaire #FBR #BLM #GrAntifa",,FALSE,2294,4287,20,13961,42815,2009-03-02 08:45:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/22466857/1596951574","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1254973688904105985/S7ZLRCTL_normal.jpg"
"x992544604623847424","x1484001063631933440",2022-01-20 03:13:19,"stellberry_ghi","@SB19RTSquad_125 @ken0838bibe_ @SB19Official flask/sb19 photocards na may free donut. Dunkin 🙈🤣

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19BillboardHTS
Listen to #Bazinga_SB19","Twitter for Android",135,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,1,,,"SB19 SB19BillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1361549634187845632 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 ken0838bibe_ SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stellberry_ghi/status/1484001063631933440","STLLBRRY 🍓","Philippines","*Taga farm pero nangangapitbahay din sa ihawan,maisan,freezer at manukan  💙",,FALSE,269,249,0,12859,18983,2018-05-04 23:20:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/992544604623847424/1627445419","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1434522832235421696/6McQ-FpD_normal.jpg"
"x1377775767971536899","x1484000859172536320",2022-01-20 03:12:30,"Aden62301041","@SB19RTSquad_125 @SB19Official Acer
Dunkin
Lucky me
KFC
Samsung
Pepsi 
at madami paaaaaa

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter Web App",147,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,1,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Aden62301041/status/1484000859172536320","Basco🌱JoKenTell🌱OT5@Pagsibol🌱","Bacoor, Cavite ","I AM A'TIN FOR SB19 ONLY SORRY PO MADAMOT AKO
A'TIN Since April 2019 @athena1804 #adenabasco",,FALSE,2325,3910,0,14342,11536,2021-04-02 00:12:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/1377775767971536899/1638092752",,"http://pbs.twimg.com/profile_images/1483411120933445632/_-3ETlcg_normal.jpg"
"x1392166906694492160","x1484000815933112323",2022-01-20 03:12:20,"Anneeee1203","@SB19RTSquad_125 @SB19Official Dunkin Donuts 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",104,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Anneeee1203/status/1484000815933112323","Anne","","Back up account",,FALSE,11,27,0,94,6,2021-05-11 17:17:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/1392166906694492160/1642351949",,"http://pbs.twimg.com/profile_images/1392167452037894144/-sxbqLSo_normal.jpg"
"x1479393833615912963","x1484000764632600577",2022-01-20 03:12:08,"esbiFan","@SB19RTSquad_125 @JahMendoza1 @SB19Official Dunkin Donuts

@SB19Official #SB19
@keun16308352 #FELIP
#PalayoMV2MViews 

Stream #Bazinga_SB19 in all music platforms.","Twitter for Android",119,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 FELIP PalayoMV2MViews Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1387994103967748096 x1006064993282842624 x1006064993282842624 x1144329264965115905","SB19RTSquad_125 JahMendoza1 SB19Official SB19Official keun16308352","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/esbiFan/status/1484000764632600577","InihawNaHatdog","","MAHALIMA🌭🍢🍓🍗🌽",,FALSE,637,855,0,13900,476,2022-01-07 10:06:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1479393833615912963/1641996232",,"http://pbs.twimg.com/profile_images/1483128157108842496/kUKvsciw_normal.jpg"
"x1294428801699655681","x1484000598731427841",2022-01-20 03:11:28,"guinevere181","@SB19RTSquad_125 @Mysuperjayne @SB19Official Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS 

#Bazinga_SB19 is my hype song!","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,"SB19",,,,,,,,,,,,,"x1420346666431909892 x1389397125071446016 x871225747 x1006064993282842624 x1006064993282842624","MaryJaneSegovi2 SB19RTSquad_125 Mysuperjayne SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1484000437670117379","@SB19RTSquad_125 @Mysuperjayne @SB19Official Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS 

#Bazinga_SB19 is my hype song!",2022-01-20 03:10:50,"Twitter for Android",2,3,"x1420346666431909892","MaryJaneSegovi2","Mary Jane 💙MVT💙",426,573,5200,"Calabarzon, Republic of the Ph","Main account  SB19 FAN",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/guinevere181/status/1484000598731427841","guinevere18 SB19ᵀᵉᵃᵐᵇᵒᵒˢᵗᵉʳ","","smiling terror",,FALSE,696,974,0,59592,22844,2020-08-15 00:21:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/1294428801699655681/1630565344",,"http://pbs.twimg.com/profile_images/1479066419044106241/Udae5-mV_normal.jpg"
"x1462720565949517825","x1484000480145833985",2022-01-20 03:11:00,"cheska_0604","@SB19RTSquad_125 @Mysuperjayne @SB19Official Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS 

#Bazinga_SB19 is my hype song!","Twitter for Android",140,,,,FALSE,TRUE,0,3,,,"SB19",,,,,,,,,,,,,"x1420346666431909892 x1389397125071446016 x871225747 x1006064993282842624 x1006064993282842624","MaryJaneSegovi2 SB19RTSquad_125 Mysuperjayne SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1484000437670117379","@SB19RTSquad_125 @Mysuperjayne @SB19Official Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS 

#Bazinga_SB19 is my hype song!",2022-01-20 03:10:50,"Twitter for Android",2,3,"x1420346666431909892","MaryJaneSegovi2","Mary Jane 💙MVT💙",426,573,5200,"Calabarzon, Republic of the Ph","Main account  SB19 FAN",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cheska_0604/status/1484000480145833985","eska 🐺🌑","Freezer ❄️","01.28.22 | January 28, 2022

https://t.co/Y2YLjx9BxK

— https://t.co/VHAUljiddT",,FALSE,314,403,0,15122,5409,2021-11-22 09:52:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1462720565949517825/1642486653",,"http://pbs.twimg.com/profile_images/1483322599098970114/cyZEjSUP_normal.jpg"
"x1418737313039872000","x1484000443202441217",2022-01-20 03:10:51,"mamiCiaaa","@SB19RTSquad_125 @SB19Official Dunkin'

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",97,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,1,1,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mamiCiaaa/status/1484000443202441217","𝐩𝐚𝐭𝐫𝐢𝐧𝐠𝐠𝐠🐥🐺ҳʑ ₀₂🃏","Caloocan","꧁🅜︎🅐︎🅗︎🅐︎🅛︎🅘︎🅜︎🅐︎꧂ ɢᴇᴍᴍᴀɴᴀᴛɪᴄs• ᴛʀᴏᴘᴀᴋᴇɴ• 𝖘𝖎𝖘𝖎𝖜 𝖘𝖖𝖚𝖆𝖉",,FALSE,328,482,0,10386,9008,2021-07-24 00:58:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1418737313039872000/1642237299",,"http://pbs.twimg.com/profile_images/1481729240445775873/TOiky01A_normal.jpg"
"x1420346666431909892","x1484000437670117379",2022-01-20 03:10:50,"MaryJaneSegovi2","@SB19RTSquad_125 @Mysuperjayne @SB19Official Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS 

#Bazinga_SB19 is my hype song!","Twitter for Android",111,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,2,3,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x871225747 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 Mysuperjayne SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MaryJaneSegovi2/status/1484000437670117379","Mary Jane 💙MVT💙","Calabarzon, Republic of the Ph","Main account  SB19 FAN",,FALSE,426,573,0,5200,9113,2021-07-28 11:33:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1420346666431909892/1641975379",,"http://pbs.twimg.com/profile_images/1483405818565644293/dEob32xU_normal.jpg"
"x1441349456461381637","x1484000299123884032",2022-01-20 03:10:17,"ShanghAtIn","@SB19RTSquad_125 @SB19Official Dunkin

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

 #Bazinga_SB19 is my hype song!","Twitter for Android",104,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShanghAtIn/status/1484000299123884032","SHAI ☽︎","Manukan,Maisan","@SB19Official🏡 || KenTin palagi😼",,FALSE,369,262,0,13452,11444,2021-09-24 10:31:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1441349456461381637/1642503263",,"http://pbs.twimg.com/profile_images/1483396438025736192/XHxjM5Co_normal.jpg"
"x1146988417726611457","x1484000244329500672",2022-01-20 03:10:04,"sherill0618","@SB19RTSquad_125 @SB19Official Dunkin 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19 
#SB19TopsBillboardHTS 
Listen to #Bazinga_SB19","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,"SB19 SB19TopsBillboardHTS",,,,,,,,,,,,,"x1246988965325860866 x1389397125071446016 x1006064993282842624 x1006064993282842624","BPorteso SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1484000038972194819","@SB19RTSquad_125 @SB19Official Dunkin 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19 
#SB19TopsBillboardHTS 
Listen to #Bazinga_SB19",2022-01-20 03:09:15,"Twitter for iPhone",0,1,"x1246988965325860866","BPorteso","Ice",31,16,4220,"","blessed and thankful",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sherill0618/status/1484000244329500672","Sherillᴬˢ⁷⁶|SB19ᵀᵉᵃᵐᵇᵒᵒˢᵗᵉʳ|🏫🕛","pangasinan ","Jampablo! Ken suson! josh cullen! jah de dios! stellvester!

We are sb19!!  || she/her","https://t.co/oK3tFWvp1r",FALSE,1063,1836,0,22888,16448,2019-07-05 03:45:23,FALSE,"https://t.co/oK3tFWvp1r","https://MahalimaChicks.com",,"https://pbs.twimg.com/profile_banners/1146988417726611457/1636509378",,"http://pbs.twimg.com/profile_images/1481958902459633667/9oIWsWQS_normal.jpg"
"x1348752206451757056","x1484000227329642498",2022-01-20 03:10:00,"jah771997","@SB19RTSquad_125 @SB19Official Endorsement number 7
-Dunkin

@SB19Official #SB19
#Bazinga_SB19 is my hype song!","Twitter for Android",80,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jah771997/status/1484000227329642498","Ash:SB19ᵀᵉᵃᵐᵇᵒᵒˢᵗᵉʳ🌳⁵¹⁶","mahalima","Hindi po loyal sa amo 🤧 back up account @Ashley_Lecias","https://t.co/SC2AFrd4OV",FALSE,928,1261,0,22682,13449,2021-01-11 22:06:30,FALSE,"https://t.co/SC2AFrd4OV","http://sayout.me/say/ashley_lecias",,"https://pbs.twimg.com/profile_banners/1348752206451757056/1641044199",,"http://pbs.twimg.com/profile_images/1483396678418038784/OYtnR24F_normal.jpg"
"x1259846448012804107","x1484000191078232064",2022-01-20 03:09:51,"someonesunnn","@SB19RTSquad_125 @SB19Official Merry Christmas, merry munchkin to you~ 

DUNKIN'

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS
Now Playing #Bazinga_SB19","Twitter for Android",140,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/someonesunnn/status/1484000191078232064","narumi 🐺 | ia","in the zone ","18 | she/her | introvert | Directioner 🤝 A'tin","https://t.co/QwYm46q1JA",FALSE,342,637,2,14032,17156,2020-05-11 14:03:14,FALSE,"https://t.co/QwYm46q1JA","http://sayout.me/say/someonesunnn",,"https://pbs.twimg.com/profile_banners/1259846448012804107/1642558976",,"http://pbs.twimg.com/profile_images/1483258107211894784/BXPteU2__normal.jpg"
"x1289162400130895872","x1484000161999515651",2022-01-20 03:09:44,"yana_bbq19","@SB19RTSquad_125 @SB19Official Dunkin'! Also my fave endorsement song of them yung merry munchkins

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",157,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yana_bbq19/status/1484000161999515651","yana","Manila City, National Capital ","A'tin 💙
1/5 💙
Fan ni josh since 2013, pero minsan tambay sa maisan 🌽","https://t.co/wSaAtH7KWe",FALSE,340,446,0,6362,11918,2020-07-31 11:34:18,FALSE,"https://t.co/wSaAtH7KWe","http://instagram.com/yanapostol30",,"https://pbs.twimg.com/profile_banners/1289162400130895872/1641791365",,"http://pbs.twimg.com/profile_images/1464969215027597313/XXNKrLle_normal.jpg"
"x1470017973553614849","x1484000083204923397",2022-01-20 03:09:25,"ChickNiFelip","Dunkin donuts

@SB19Official #SB19
@keun16308352 #FELIP
#PalayoMV2MViews 

Listen to #Bazinga_SB19 on different music platforms! https://t.co/bFNTSLq8z9","Twitter for Android",128,,,,TRUE,FALSE,0,0,,,"SB19 FELIP PalayoMV2MViews Bazinga_SB19",,"twitter.com/FORSB19ONLY18/…","https://t.co/bFNTSLq8z9","https://twitter.com/FORSB19ONLY18/status/1483997758306811905",,,,,,,,,"x1006064993282842624 x1144329264965115905","SB19Official keun16308352","en","x1483997758306811905","🚨 RED ALERT!!

FROM 143.1k - 173k ang gap nila sa atin.

REPLY
10 ENDORSEMENT OF SB19

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19",2022-01-20 03:00:11,"Twitter for Android",29,77,"x1480570566159773697","FORSB19ONLY18","PABLO",349,340,740,"","backup acc for sb19

@HaTdoG_nI_PaU",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChickNiFelip/status/1484000083204923397","Simp for Felip || Lai","","Here for SB19 || KENTELL",,FALSE,711,788,0,9008,4262,2021-12-12 13:10:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/1470017973553614849/1642502334",,"http://pbs.twimg.com/profile_images/1483795169560256520/NnV2M4fV_normal.jpg"
"x1246988965325860866","x1484000038972194819",2022-01-20 03:09:15,"BPorteso","@SB19RTSquad_125 @SB19Official Dunkin 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19 
#SB19TopsBillboardHTS 
Listen to #Bazinga_SB19","Twitter for iPhone",98,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,1,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BPorteso/status/1484000038972194819","Ice","","blessed and thankful",,FALSE,31,16,0,4220,9647,2020-04-06 02:32:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1246988965325860866/1626966905",,"http://pbs.twimg.com/profile_images/1466503846428311552/5FpnfvCD_normal.jpg"
"x1478784663384563716","x1484000008915787778",2022-01-20 03:09:08,"ATinVanne","@SB19RTSquad_125 @SB19Official Merry munchkin dunkin donuts!!

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",140,,,,FALSE,TRUE,0,6,,,"SB19",,,,,,,,,,,,,"x1450402754388656129 x1389397125071446016 x1006064993282842624 x1006064993282842624","keulairee SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1483994103830691847","@SB19RTSquad_125 @SB19Official Merry munchkin dunkin donuts!!

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19",2022-01-20 02:45:40,"Twitter for Android",1,6,"x1450402754388656129","keulairee","Eri Suson",1052,1190,3556,"","Ang inahin ng mga sisiw.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ATinVanne/status/1484000008915787778","A'TinVanne","","I am a fan of SB19. 🍹
A'Tin StanWorld Team Member.",,FALSE,693,927,0,17840,2476,2022-01-05 17:45:40,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1479806805232418817/F2fhSuiR_normal.png"
"x1442632818236919808","x1483999908919087105",2022-01-20 03:08:44,"CasseySB19","@SB19RTSquad_125 @SB19Official Dunkin'

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",140,,,,FALSE,TRUE,0,17,,,"SB19 SB19TopsBillboardHTS",,,,,,,,,,,,,"x1396712045190340608 x1389397125071446016 x1006064993282842624 x1006064993282842624","EsangBalmores SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1483993036069564418","@SB19RTSquad_125 @SB19Official Dunkin'

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19",2022-01-20 02:41:25,"Twitter for Android",2,17,"x1396712045190340608","EsangBalmores","Esang🌱🇵🇭",199,244,9200,"Ilocos Region","SB19 stan account. Stan talent, stan PPOP kings🤴🏻🤴🏻🤴🏻🤴🏻🤴🏻, STAN SB19 🍗🌭🌽🍡🍓MAHALIMA💙 Main acc: @Jhesa_lovesSB19",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CasseySB19/status/1483999908919087105","Casssandra Gabrielle_Music","Manila City, National Capital ","Stan account of SB19, Park Seo Joon, Yang Yang of You are my Glory, and Stray Kids",,FALSE,350,457,0,16191,755,2021-09-27 23:30:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1442632818236919808/1632787708",,"http://pbs.twimg.com/profile_images/1469707347685638146/rxYaemFo_normal.jpg"
